DateTime,Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle,good_name,confidence
2016-01-30 11:05,2016-01-30,68,11:05,Saturday,warden/ashtonbee,Diversion,25.0,35.0,S,,Birchmount Rd at Ashtonbee Rd,60
2016-01-30 11:15,2016-01-30,50,11:15,Saturday,islington n/b,Diversion,163.0,193.0,n/b,8053.0,Islington Ave at Bloor St West North Side,50
2016-01-30 14:00,2016-01-30,57,14:00,Saturday,midland route,General Delay,14.0,1.0,B/W,,Midland Ave,50
2016-01-30 14:32,2016-01-30,709,14:32,Saturday,eglinton west,Utilized Off Route,1.0,11.0,eb,1021.0,Eglinton Ave West at Bathurst St,65
2016-01-30 15:00,2016-01-30,7,15:00,Saturday,bathurst station to village gate,General Delay,15.0,22.0,bw,,Steeles Ave West at Village Gate,40
2016-01-30 22:58,2016-01-30,37,22:58,Saturday,islington n/b,Diversion,188.0,203.0,n/b,8044.0,Islington Ave at Bloor St West North Side,50
2016-01-31 6:39,2016-01-31,300,6:39,Sunday,danforth ave and danforth road.,Late Leaving Garage,12.0,24.0,W,7842.0,Danforth Rd at St Clair Ave East,60
2016-01-31 13:00,2016-01-31,24,13:00,Sunday,victoriapark route,General Delay,10.0,1.0,BW,,Victoria Park Ave,50
2016-02-01 5:47,2016-02-01,60,5:47,Monday,fstn,Late Leaving Garage,9.0,22.0,W,1353.0,Front St East at Parliament St,30
2016-02-01 13:38,2016-02-01,63,13:38,Monday,liberty and king,Utilized Off Route,6.0,12.0,N/B,1622.0,King St West at Shaw St East Side,60
2016-02-01 15:58,2016-02-01,95,15:58,Monday,ellesmere rt,Mechanical,5.0,7.0,w,1230.0,Ellesmere Rd at Military Trail,60
2016-02-01 17:23,2016-02-01,32,17:23,Monday,eglinton and wkwy w scarlett,Investigation,9.0,17.0,EB,1660.0,Eglinton Ave West at Scarlett Rd,50
2016-02-02 13:50,2016-02-02,82,13:50,Tuesday,douglas,Diversion,20.0,30.0,n,8310.0,Douglas Dr at Douglas Dr - Chorley Park,60
2016-02-03 8:37,2016-02-03,52,8:37,Wednesday,celestine and lawrence,Mechanical,6.0,13.0,E,1200.0,Lawrence Ave East at Centennial Rd,50
2016-02-03 9:00,2016-02-03,25,9:00,Wednesday,don mills,General Delay,11.0,14.0,,,Don Mills Rd at Eglinton Ave East South Side,60
2016-02-03 14:05,2016-02-03,75,14:05,Wednesday,bloor,Utilized Off Route,6.0,12.0,S,8322.0,Bloor St West at Ossington Ave,40
2016-02-03 14:17,2016-02-03,46,14:17,Wednesday,arrow/slpm,Utilized Off Route,9.0,18.0,S,1280.0,Arrow Rd at Sheppard Ave West,40
2016-02-03 15:00,2016-02-03,75,15:00,Wednesday,bloor,Utilized Off Route,6.0,12.0,S,1676.0,Bloor St West at Ossington Ave,40
2016-02-04 10:20,2016-02-04,44,10:20,Thursday,col sam loop,Utilized Off Route,5.0,9.0,n/b,8051.0,Colonel Samuel Smith Park Dr,60
2016-02-04 11:40,2016-02-04,88,11:40,Thursday,st. clair station,Utilized Off Route,30.0,60.0,EB,1802.0,St Clair Ave West at Avenue Rd East Side,60
2016-02-04 11:46,2016-02-04,95,11:46,Thursday,u of t loop,Utilized Off Route,8.0,15.0,W,1731.0,University of Toronto Scarborough,60
2016-02-04 15:35,2016-02-04,76,15:35,Thursday,lami,Utilized Off Route,5.0,10.0,N/B,8076.0,Lambton Ave at Guestville Ave,50
2016-02-04 15:55,2016-02-04,88,15:55,Thursday,st. clair station,Utilized Off Route,7.0,15.0,E,8175.0,St Clair Ave West at Avenue Rd East Side,60
2016-02-04 16:00,2016-02-04,81,16:00,Thursday,thornecliffe,General Delay,1.0,1.0,b/w,,Thorncliffe Park Dr East at Overlea Blvd,60
2016-02-05 6:02,2016-02-05,44,6:02,Friday,queensway garage,Utilized Off Route,9.0,18.0,N,8071.0,Queensway Loop at Lower Spadina Ave,60
2016-02-05 18:00,2016-02-05,23,18:00,Friday,dawes route,General Delay,15.0,0.0,,,Danforth Ave,60
2016-02-06 7:35,2016-02-06,34,7:35,Saturday,comstock and lebovic,Mechanical,9.0,18.0,E,7501.0,Pharmacy Ave at Comstock Rd,65
2016-02-06 10:04,2016-02-06,84,10:04,Saturday,hove street w. of bathurst street,Investigation,9.0,18.0,W,8420.0,Sheppard Ave West at Bathurst St East Side,40
2016-02-07 5:39,2016-02-07,72,5:39,Sunday,papae station,Late Leaving Garage,1.0,1.0,SB,7767.0,Pape Ave at Rivercourt Blvd,50
2016-02-08 5:18,2016-02-08,105,5:18,Monday,confederation pkwy and dufferin,Late Leaving Garage,10.0,10.0,N,8170.0,Dufferin St at Springhurst Ave,50
2016-02-08 6:04,2016-02-08,86,6:04,Monday,sheppard loop,Mechanical,8.0,16.0,W,7532.0,Sheppard Ave West at Jane St,50
2016-02-08 7:02,2016-02-08,44,7:02,Monday,garage / kipling station,Late Leaving Garage,4.0,8.0,s,8023.0,Kipling Ave at Belfield Rd - Etobicoke North GO Station,60
2016-02-08 9:22,2016-02-08,36,9:22,Monday,kipling,Mechanical,6.0,12.0,w,9120.0,Kipling Ave at Bloor St West North Side,60
2016-02-08 18:00,2016-02-08,23,18:00,Monday,dawes route,General Delay,10.0,1.0,BW,1.0,Danforth Ave,60
2016-02-09 5:53,2016-02-09,60,5:53,Tuesday,fstn,Late Leaving Garage,10.0,25.0,W,1335.0,Front St East at Parliament St,30
2016-02-09 6:52,2016-02-09,108,6:52,Tuesday,downsview station 108a,Mechanical,13.0,26.0,S,8449.0,Sheppard West Station,50
2016-02-09 8:00,2016-02-09,61,8:00,Tuesday,eglinton station to bombay loop,General Delay,15.0,30.0,b/w,,Eglinton Station,50
2016-02-09 8:00,2016-02-09,66,8:00,Tuesday,old mill station - humber loop - lakeshore@marine parade,General Delay,20.0,50.0,BW,,Humber Loop at The Queensway,50
2016-02-09 8:00,2016-02-09,76,8:00,Tuesday,royal york station to lakeshore@mimico,General Delay,15.0,20.0,BW,,Royal York Rd at Mimico Ave,60
2016-02-09 9:27,2016-02-09,17,9:27,Tuesday,uptown / hwy7,Diversion,0.0,0.0,NB,7783.0,Highway 7 at Birchmount Rd,60
2016-02-09 9:54,2016-02-09,115,9:54,Tuesday,leslie and bennatyne,Mechanical,20.0,40.0,W,8209.0,Leslie St at Ballyronan Rd,60
2016-02-09 10:50,2016-02-09,107,10:50,Tuesday,hwy 7 & keele,General Delay,38.0,42.0,,,Steeles Ave West at Keele St,50
2016-02-09 18:00,2016-02-09,23,18:00,Tuesday,dawes route,General Delay,15.0,1.0,BW,,Danforth Ave,60
2016-02-10 7:00,2016-02-10,143,7:00,Wednesday,neville park loop,Late Leaving Garage,1.0,1.0,WB,8126.0,Long Branch Loop,60
2016-02-10 7:30,2016-02-10,105,7:30,Wednesday,downsview station-confederation,General Delay,14.0,43.0,N/S,,Downsview Park Station,60
2016-02-10 7:55,2016-02-10,75,7:55,Wednesday,jarvis and queens quay,Utilized Off Route,4.0,8.0,n/b,8211.0,The Esplanade at Lower Jarvis St,60
2016-02-10 8:00,2016-02-10,85,8:00,Wednesday,don mills station to rouge hill go,General Delay,15.0,10.0,E/B,,Lawrence Ave East at East Ave - Rouge Hill GO Station,60
2016-02-10 8:00,2016-02-10,24,8:00,Wednesday,voctoria park route,General Delay,10.0,0.0,BW,,Victoria Park Ave,50
2016-02-10 8:30,2016-02-10,199,8:30,Wednesday,finch station to scarborough town centre,General Delay,9.0,15.0,B/W,1783.0,Finch Ave West at Yonge St - Finch Station,45
2016-02-10 8:52,2016-02-10,36,8:52,Wednesday,dufferin,Mechanical,6.0,12.0,w,9105.0,Dufferin St at Yorkdale Rd,60
2016-02-10 10:00,2016-02-10,63,10:00,Wednesday,ossington and st. clair,Investigation,6.0,11.0,S/B,1555.0,Ossington Ave at St Clair Ave West North Side,60
2016-02-10 13:09,2016-02-10,97,13:09,Wednesday,st. clair station,Utilized Off Route,30.0,60.0,S,8385.0,St Clair Ave West at Avenue Rd East Side,60
2016-02-10 15:52,2016-02-10,100,15:52,Wednesday,be of brentcliffe on eglinton,Diversion,6.0,12.0,e/b,,Eglinton Ave East at Brentcliffe Rd West Side,60
2016-02-11 7:12,2016-02-11,88,7:12,Thursday,st. clair station,Mechanical,6.0,12.0,S,8303.0,St Clair Ave West at Avenue Rd East Side,60
2016-02-11 7:40,2016-02-11,85,7:40,Thursday,don mills station to rouge hill go,General Delay,15.0,10.0,E/B,,Lawrence Ave East at East Ave - Rouge Hill GO Station,60
2016-02-11 8:00,2016-02-11,24,8:00,Thursday,vp route,General Delay,10.0,0.0,BW,,Victoria Park Ave at Victoria Park Station,60
2016-02-11 8:13,2016-02-11,81,8:13,Thursday,millwood and ocerlea,Emergency Services,6.0,12.0,SB,7712.0,Overlea Blvd at Millwood Rd,60
2016-02-11 8:15,2016-02-11,56,8:15,Thursday,overlea and brentcliffe,General Delay,14.0,35.0,n/b,,Brentcliffe Rd at Vanderhoof Ave,50
2016-02-11 8:54,2016-02-11,37,8:54,Thursday,islington and steeles,Mechanical,7.0,15.0,s,7333.0,Islington Ave at Steeles Ave West Loop,65
2016-02-11 9:06,2016-02-11,68,9:06,Thursday,comstock rd warden ave,Diversion,55.0,59.0,sb,7607.0,Pharmacy Ave at Comstock Rd,60
2016-02-11 9:10,2016-02-11,801,9:10,Thursday,st.clair and davenport,Utilized Off Route,1.0,1.0,s/b,8310.0,Lansdowne Ave at Davenport Rd South Side,40
2016-02-11 16:00,2016-02-11,25,16:00,Thursday,don mills,General Delay,8.0,11.0,n,,Don Mills Rd at Eglinton Ave East South Side,60
2016-02-11 17:40,2016-02-11,195,17:40,Thursday,jane station to york university,General Delay,10.0,20.0,n/b,8476.0,Keele St at Finch Ave West North Side - Finch West Station,50
2016-02-11 18:00,2016-02-11,23,18:00,Thursday,dawes route,General Delay,10.0,1.0,BW,,Danforth Ave,60
2016-02-12 4:55,2016-02-12,320,4:55,Friday,loop - steeles west & young st.,Mechanical,30.0,45.0,S,1702.0,Steeles Ave West Loop at Islington Ave,50
2016-02-12 6:00,2016-02-12,95,6:00,Friday,u of t loop,Mechanical,10.0,20.0,W,1750.0,University of Toronto Scarborough,60
2016-02-12 6:08,2016-02-12,95,6:08,Friday,ellesmere rt,Late Leaving Garage,7.0,14.0,W,1795.0,Ellesmere Rd at Military Trail,60
2016-02-12 6:27,2016-02-12,75,6:27,Friday,jarvis and queen's quay,Mechanical,5.0,9.0,n,8304.0,The Esplanade at Lower Jarvis St East Side,50
2016-02-12 6:48,2016-02-12,90,6:48,Friday,vaughan north of st. claire,Diversion,77.0,81.0,bw,1821.0,Vaughan Rd at St Clair Ave West North Side,60
2016-02-12 15:05,2016-02-12,95,15:05,Friday,ellesmere rt,Mechanical,8.0,16.0,W,1229.0,Ellesmere Rd at Military Trail,60
2016-02-12 16:00,2016-02-12,65,16:00,Friday,parliament route,General Delay,15.0,1.0,BW,,Parliament St at Carlton St,60
2016-02-12 17:15,2016-02-12,29,17:15,Friday,wilson station-princess gate,General Delay,4.0,30.0,B/W,,Wilson Station,40
2016-02-12 19:00,2016-02-12,6,19:00,Friday,bay and front,Diversion,390.0,405.0,B/W,1577.0,Yonge St at Front St East,60
2016-02-12 19:54,2016-02-12,53,19:54,Friday,finch station to morningside and finch,General Delay,8.0,23.0,E/W,,Finch Ave East at Morningside Ave,50
2016-02-13 19:00,2016-02-13,6,19:00,Saturday,bay and front,Diversion,330.0,354.0,b/W,1644.0,Yonge St at Front St East,60
2016-02-14 7:40,2016-02-14,63,7:40,Sunday,eglintonwest station,Mechanical,10.0,20.0,s/b,1422.0,Eglinton Ave West at Bathurst St,65
2016-02-14 7:40,2016-02-14,320,7:40,Sunday,merton rd on yonge st,Investigation,3.0,6.0,S/B,7459.0,Yonge St at Merton St North Side,60
2016-02-14 8:03,2016-02-14,320,8:03,Sunday,steeles loop at yonge st,Mechanical,3.0,6.0,S/B,1809.0,Steeles Ave West at Yonge St,60
2016-02-14 19:00,2016-02-14,6,19:00,Sunday,bay and front,Diversion,355.0,379.0,B/W,1608.0,Yonge St at Front St East,60
2016-02-15 8:00,2016-02-15,95,8:00,Monday,scarborough college,Late Leaving Garage,20.0,40.0,WB,1290.0,Toronto Zoo,60
2016-02-15 15:57,2016-02-15,29,15:57,Monday,billy bishop,Mechanical,4.0,8.0,n,8204.0,Wilson Ave at Billy Bishop Way,60
2016-02-15 16:22,2016-02-15,100,16:22,Monday,wynford and eglinton,Diversion,378.0,388.0,BW,,Eglinton Ave East at Wynford Dr West Side,60
2016-02-15 16:42,2016-02-15,29,16:42,Monday,hunter,Mechanical,4.0,8.0,s,1579.0,Huntingwood Dr,50
2016-02-16 6:29,2016-02-16,95,6:29,Tuesday,ellesmere rt,Late Leaving Garage,7.0,14.0,W,8195.0,Ellesmere Rd at Military Trail,60
2016-02-16 6:54,2016-02-16,95,6:54,Tuesday,u of t loop,Late Leaving Garage,9.0,18.0,W,1781.0,University of Toronto Scarborough,60
2016-02-16 7:00,2016-02-16,109,7:00,Tuesday,neptune to eglinton west station,General Delay,20.0,35.0,b/w,,Eglinton Ave West at Bathurst St,50
2016-02-16 7:00,2016-02-16,42,7:00,Tuesday,finch station to dynamic,General Delay,25.0,40.0,b/w,,Dynamic Dr at Passmore Ave,50
2016-02-16 7:30,2016-02-16,29,7:30,Tuesday,cne to wilson station,General Delay,15.0,25.0,BW,,Exhibition Loop at Manitoba Dr,40
2016-02-16 7:30,2016-02-16,31,7:30,Tuesday,greenwood route,General Delay,10.0,0.0,BW,,Greenwood Ave at Queen St East North Side,60
2016-02-16 7:30,2016-02-16,199,7:30,Tuesday,finch station to scarborough town centre,General Delay,20.0,34.0,B/W,1798.0,Finch Ave West at Yonge St - Finch Station,45
2016-02-16 7:30,2016-02-16,39,7:30,Tuesday,finch station to old finch,General Delay,20.0,34.0,B/W,1775.0,Finch Ave West at Yonge St - Finch Station,45
2016-02-16 7:39,2016-02-16,95,7:39,Tuesday,york mills to kingston road,General Delay,4.0,31.0,WB,1753.0,York Mills Rd at Yonge St East Side,30
2016-02-16 7:45,2016-02-16,68,7:45,Tuesday,finch to eglinton both ways,General Delay,20.0,15.0,,,Yonge St at Finch Ave West - Finch Station,50
2016-02-16 7:45,2016-02-16,85,7:45,Tuesday,sheppard station to rouge hill go,General Delay,55.0,15.0,B/W,,Lawrence Ave East at East Ave - Rouge Hill GO Station,60
2016-02-16 8:00,2016-02-16,60,8:00,Tuesday,steeles w,General Delay,7.0,20.0,bw,,Steeles Ave West at Bathurst St East Side,60
2016-02-16 8:00,2016-02-16,61,8:00,Tuesday,eglinton station to bombay loop,General Delay,25.0,35.0,b/w,,Eglinton Station,50
2016-02-16 8:00,2016-02-16,71,8:00,Tuesday,windermere place to mt dennis,General Delay,10.0,20.0,e,,Windermere Pl at Windermere Ave,60
2016-02-16 8:00,2016-02-16,64,8:00,Tuesday,main route,General Delay,10.0,1.0,b/w,,Main Street Station,60
2016-02-16 8:00,2016-02-16,40,8:00,Tuesday,dundas west station to runnymede loop,General Delay,15.0,30.0,BW,,Dundas St West at Runnymede Rd,60
2016-02-16 8:00,2016-02-16,11,8:00,Tuesday,davisville station to steeles,General Delay,30.0,42.0,b/w,,Bathurst St at Steeles Ave West,40
2016-02-16 8:00,2016-02-16,76,8:00,Tuesday,royal york station to lakeshore@mimico,General Delay,20.0,35.0,BW,,Royal York Rd at Mimico Ave,60
2016-02-16 8:13,2016-02-16,25,8:13,Tuesday,don mills,General Delay,11.0,14.0,e,,Don Mills Rd at Eglinton Ave East South Side,60
2016-02-16 8:30,2016-02-16,132,8:30,Tuesday,scarborough town centre to hupfield and sewells,General Delay,15.0,15.0,B/W,,Sheppard Ave East at Hupfield Trail,40
2016-02-16 8:45,2016-02-16,130,8:45,Tuesday,scarborough town centre to steeles,General Delay,25.0,20.0,B/W,,Steeles Ave East at Birchmount Rd,50
2016-02-16 11:36,2016-02-16,68,11:36,Tuesday,sheppard av.,General Delay,19.0,20.0,S/B,7468.0,Sheppard Ave East at Victoria Park Ave,60
2016-02-16 15:12,2016-02-16,192,15:12,Tuesday,garage / kipling station,Late Leaving Garage,8.0,16.0,n,8009.0,Kipling Ave at Belfield Rd - Etobicoke North GO Station,60
2016-02-16 16:00,2016-02-16,23,16:00,Tuesday,dawes route,General Delay,15.0,1.0,BW,,Danforth Ave,60
2016-02-16 21:05,2016-02-16,190,21:05,Tuesday,dons,Mechanical,8.0,16.0,e/b,7484.0,Don Mills Rd at Freshmeadow Dr,60
2016-02-16 21:18,2016-02-16,25,21:18,Tuesday,dons,Mechanical,7.0,14.0,n/b,7631.0,Don Mills Rd at Freshmeadow Dr,60
2016-02-17 8:00,2016-02-17,39,8:00,Wednesday,finch station to neilson & crow trail,General Delay,8.0,18.0,B/W,1278.0,Neilson Rd at Crow Trail,60
2016-02-17 8:00,2016-02-17,51,8:00,Wednesday,eglinton station to townsend,General Delay,20.0,34.0,b/w,,Steeles Ave East at Townsend Rd,50
2016-02-17 8:00,2016-02-17,199,8:00,Wednesday,finch station to scarborough town centre,General Delay,8.0,12.0,B/W,1743.0,Finch Ave West at Yonge St - Finch Station,45
2016-02-17 8:30,2016-02-17,85,8:30,Wednesday,don mills station to rouge hill go,General Delay,15.0,12.0,B/W,,Lawrence Ave East at East Ave - Rouge Hill GO Station,60
2016-02-17 9:55,2016-02-17,70,9:55,Wednesday,woodbine st clair,Emergency Services,10.0,28.0,wb,7554.0,St Clair Ave East at Danforth Rd,40
2016-02-17 10:29,2016-02-17,11,10:29,Wednesday,111 davisville and davisville ave,Investigation,10.0,20.0,e/b,8186.0,Davisville Ave at Cleveland St,60
2016-02-17 10:42,2016-02-17,38,10:42,Wednesday,u of t loop,Mechanical,12.0,24.0,W,1289.0,University of Toronto Scarborough,60
2016-02-17 14:53,2016-02-17,190,14:53,Wednesday,dons,Late Leaving Garage,4.0,8.0,e/b,7626.0,Don Mills Rd at Freshmeadow Dr,60
2016-02-17 17:00,2016-02-17,23,17:00,Wednesday,dawes route,General Delay,10.0,1.0,BW,,Danforth Ave,60
2016-02-18 6:48,2016-02-18,29,6:48,Thursday,tycos and dufferin,Mechanical,8.0,16.0,S,9041.0,Dufferin St at Tycos Dr,60
2016-02-18 10:00,2016-02-18,65,10:00,Thursday,parliament route,General Delay,15.0,1.0,BW,,Parliament St at Carlton St,60
2016-02-18 14:00,2016-02-18,23,14:00,Thursday,dawes route,General Delay,15.0,1.0,BW,,Danforth Ave,60
2016-02-18 14:18,2016-02-18,75,14:18,Thursday,bloor,Utilized Off Route,6.0,12.0,N,8390.0,Bloor St West at Ossington Ave,40
2016-02-18 14:40,2016-02-18,66,14:40,Thursday,bloor and kingsmill road,Mechanical,14.0,36.0,W/B,8013.0,Bloor St West at Kingsmill Rd,60
2016-02-18 15:25,2016-02-18,29,15:25,Thursday,dufferin at hunter,Investigation,4.0,8.0,No damage. No injuries Cleared at 17:24 by cab 107.,9044.0,Dufferin St at Hope St,50
2016-02-19 6:01,2016-02-19,95,6:01,Friday,ellesmere rt,Late Leaving Garage,7.0,14.0,W,1731.0,Ellesmere Rd at Military Trail,60
2016-02-19 7:13,2016-02-19,60,7:13,Friday,steeles w,Mechanical,7.0,14.0,BW,1358.0,Steeles Ave West at Bathurst St East Side,60
2016-02-19 8:30,2016-02-19,60,8:30,Friday,steeles w,General Delay,7.0,20.0,BW,,Steeles Ave West at Bathurst St East Side,60
2016-02-19 13:46,2016-02-19,191,13:46,Friday,hwy 27 and humber college,Investigation,6.0,12.0,,8438.0,Highway 27 at Queen's Plate Dr - Woodbine Centre,60
2016-02-19 16:00,2016-02-19,60,16:00,Friday,both ways keele street to dufferin st.on steeles,General Delay,8.0,16.0,BW,,Steeles Ave West at Keele St,40
2016-02-19 16:55,2016-02-19,6,16:55,Friday,sherbourne and queens quay,Utilized Off Route,10.0,20.0,N/B,1612.0,Queens Quay Loop at Lower Spadina Ave,50
2016-02-19 17:01,2016-02-19,39,17:01,Friday,bayview and finch,Mechanical,10.0,15.0,W/B,1780.0,Finch Ave East at Bayview Ave,50
2016-02-19 17:15,2016-02-19,65,17:15,Friday,parliament route,General Delay,10.0,1.0,BW,,Parliament St at Carlton St,60
2016-02-19 17:29,2016-02-19,39,17:29,Friday,bridletowne and finch,Mechanical,10.0,15.0,E/B,1769.0,Finch Ave East at Bridletowne Circle (West),60
2016-02-19 17:30,2016-02-19,199,17:30,Friday,finch station and kennedy,General Delay,10.0,14.0,Bothways,,Finch Ave East at Kennedy Station,50
2016-02-19 19:52,2016-02-19,199,19:52,Friday,bridletowne and finch,Utilized Off Route,1.0,1.0,,1222.0,Finch Ave East at Bridletowne Circle (West),60
2016-02-20 11:45,2016-02-20,24,11:45,Saturday,vp route,General Delay,10.0,0.0,BW,,Victoria Park Ave at Victoria Park Station,60
2016-02-20 22:10,2016-02-20,6,22:10,Saturday,bay and front,General Delay,20.0,36.0,B/W,,Yonge St at Front St East,60
2016-02-21 1:50,2016-02-21,334,1:50,Sunday,eglinton and holy,Diversion,240.0,240.0,E,7487.0,Eglinton Ave West at Holland Park Ave,60
2016-02-21 2:14,2016-02-21,354,2:14,Sunday,eglinton and holy,Diversion,240.0,240.0,E,7413.0,Eglinton Ave West at Holland Park Ave,60
2016-02-21 5:21,2016-02-21,353,5:21,Sunday,finchdene square & newgate,Late Leaving Garage,30.0,60.0,WB,1777.0,Finch Ave East at Finchdene Sq West Side,50
2016-02-21 7:48,2016-02-21,45,7:48,Sunday,garage / kipling station,Late Leaving Garage,30.0,56.0,n,8048.0,Kipling Ave at Belfield Rd - Etobicoke North GO Station,60
2016-02-21 8:20,2016-02-21,320,8:20,Sunday,yonge st at queens quay,Investigation,3.0,6.0,N/B,7421.0,Yonge St at Queens Quay East North Side - Toronto Railway Museum,60
2016-02-22 2:54,2016-02-22,300,2:54,Monday,terminal#1,Investigation,30.0,60.0,EB,7881.0,Airport Rd at Beverley St,30
2016-02-22 5:11,2016-02-22,53,5:11,Monday,newgale gate and tapscott rd.,General Delay,17.0,0.0,N,1765.0,Newgale Gate at Finchdene Sq,50
2016-02-22 5:39,2016-02-22,86,5:39,Monday,sheppard/,Late Leaving Garage,4.0,12.0,e,7694.0,Sheppard Ave West at Sentinel Rd,60
2016-02-22 6:02,2016-02-22,103,6:02,Monday,eglinton ave,Diversion,930.0,960.0,e/b,8313.0,Eglinton Ave West at Yonge St,60
2016-02-22 7:30,2016-02-22,199,7:30,Monday,finch station to scarborough town centre,General Delay,8.0,12.0,B/W,1397.0,Finch Ave West at Yonge St - Finch Station,45
2016-02-22 7:30,2016-02-22,39,7:30,Monday,finch station to neilson & crow trail,General Delay,8.0,12.0,B/W,1133.0,Neilson Rd at Crow Trail,60
2016-02-23 5:10,2016-02-23,51,5:10,Tuesday,eglinton ave,Diversion,988.0,999.0,e/b,1790.0,Eglinton Ave West at Yonge St,60
2016-02-23 5:40,2016-02-23,95,5:40,Tuesday,u of t loop,Late Leaving Garage,20.0,40.0,W,1215.0,University of Toronto Scarborough,60
2016-02-23 5:54,2016-02-23,56,5:54,Tuesday,eglinton ave,Diversion,936.0,966.0,e/b,1809.0,Eglinton Ave West at Yonge St,60
2016-02-23 6:02,2016-02-23,103,6:02,Tuesday,eglinton ave,Diversion,930.0,960.0,e/b,8326.0,Eglinton Ave West at Yonge St,60
2016-02-23 14:42,2016-02-23,95,14:42,Tuesday,u of t loop,Emergency Services,11.0,15.0,w,1148.0,University of Toronto Scarborough,60
2016-02-23 15:25,2016-02-23,15,15:25,Tuesday,etob school of the arts,Mechanical,5.0,10.0,n,7320.0,Michael Power / St Joseph H.S.,30
2016-02-23 15:26,2016-02-23,143,15:26,Tuesday,coxwell / eastern,Mechanical,25.0,50.0,WB,8128.0,Coxwell Ave at Eastern Ave,50
2016-02-23 15:34,2016-02-23,29,15:34,Tuesday,tycos and dufferin,Mechanical,10.0,19.0,s,8184.0,Dufferin St at Tycos Dr,60
2016-02-23 15:43,2016-02-23,40,15:43,Tuesday,st john and dundas,Investigation,7.0,15.0,W/B,8044.0,Runnymede Rd at St John's Rd,60
2016-02-23 21:13,2016-02-23,107,21:13,Tuesday,keele and teston rd,Mechanical,30.0,60.0,S,8327.0,Weston Rd at Toryork Dr,60
2016-02-24 5:10,2016-02-24,51,5:10,Wednesday,eglinton ave,Diversion,988.0,999.0,e/b,8185.0,Eglinton Ave West at Yonge St,60
2016-02-24 5:24,2016-02-24,172,5:24,Wednesday,cherry and commissioner to york and wellington,Diversion,1.0,1.0,WB,,Wellington St West at York St,40
